x_vel_set y_vel_set angular_vel_set motor_state_0 motor_state_1 motor_state_2 motor_state_3 motor_state_4 motor_state_5 motor_state_6 motor_state_7 motor_state_8 motor_state_9 motor_state_10 motor_state_11 ground_colision_0 ground_colision_1 ground_colision_2 ground_colision_3 orientation_quaternion_x orientation_quaternion_y orientation_quaternion_z orientation_quaternion_w angular_vel_x angular_vel_y angular_vel_z linear_acceleration_x linear_acceleration_y linear_acceleration_z linear_velocity_x linear_velocity_y linear_velocity_z action_0 action_1 action_2 action_3 action_4 action_5 action_6 action_7 action_8 action_9 action_10 action_11
0.013000 0.009000 0.000000 -0.538945 0.389373 -0.430841 -0.299690 0.257225 -0.427029 -0.383628 0.603984 -0.386643 -0.306256 0.688972 -0.670749 1 1 1 0 0.010225 -0.039921 0.215192 0.975702 -0.074630 -0.049618 0.051559 -0.120026 0.229582 0.530425 0.041362 0.010185 0.000000 -33.447405 18.420963 -22.690709 -14.636667 18.461918 -22.388119 -20.790475 18.396632 -22.858023 -15.283085 48.233916 -41.894164
0.013000 0.009000 0.000000 -0.542241 0.418777 -0.433202 -0.276648 0.290458 -0.407594 -0.389636 0.628556 -0.348634 -0.217307 0.792916 -0.682163 1 1 1 0 0.010783 -0.041648 0.214820 0.975706 0.094928 -0.027159 0.054278 -0.387842 0.607718 -0.210673 0.017832 0.008893 0.000000 -33.754795 18.421853 -22.684426 -14.333023 18.460616 -22.398197 -20.480857 18.396352 -22.859905 -14.139510 50.627823 -43.173084
0.013000 0.009000 0.000000 -0.519860 0.470607 -0.385667 -0.256245 0.337395 -0.431458 -0.360704 0.598598 -0.373060 -0.273489 0.840239 -0.797808 1 1 1 0 0.010932 -0.043029 0.214717 0.975667 -0.021955 0.039851 0.078027 0.138257 0.144078 0.540921 0.012937 0.021786 0.000000 -34.062103 18.422756 -22.678039 -14.029252 18.459324 -22.408169 -20.171216 18.396087 -22.861682 -12.911909 53.027872 -44.412870
0.013000 0.009000 0.000000 -0.558371 0.416675 -0.410587 -0.200139 0.294786 -0.386179 -0.359957 0.614124 -0.382919 -0.227373 0.844099 -0.734819 1 1 1 0 0.011179 -0.043308 0.214318 0.975739 -0.071332 0.064674 0.082968 0.103924 0.070287 0.452295 0.027450 0.018192 0.000000 -34.369328 18.423673 -22.671545 -13.725357 18.458041 -22.418035 -19.861552 18.395837 -22.863355 -11.602729 55.416945 -45.605918
0.013000 0.009000 0.000000 -0.545050 0.398381 -0.390862 -0.212784 0.387462 -0.418446 -0.323758 0.561932 -0.334667 -0.188056 0.909607 -0.851660 1 1 1 0 0.011671 -0.042667 0.213819 0.975871 -0.011089 0.047882 0.041491 -0.041963 0.066089 0.021732 0.011314 0.022546 0.000000 -34.676469 18.424602 -22.664947 -13.421338 18.456768 -22.427795 -19.551867 18.395603 -22.864924 -10.214826 57.776881 -46.745258
0.013000 0.009000 0.000000 -0.558967 0.390824 -0.370716 -0.259073 0.326390 -0.353382 -0.377318 0.621448 -0.404983 -0.171467 0.934677 -0.845755 1 1 1 0 0.012223 -0.043232 0.213334 0.975946 0.004286 0.015875 0.007889 0.202253 0.000686 0.321270 0.008798 0.032247 0.000000 -34.983524 18.425544 -22.658244 -13.117197 18.455505 -22.437450 -19.242162 18.395384 -22.866387 -8.751446 60.088649 -47.824610
0.013000 0.009000 0.000000 -0.616198 0.440282 -0.369435 -0.211040 0.262656 -0.366782 -0.321207 0.625380 -0.386892 -0.150057 1.019696 -0.798819 1 1 1 0 0.013274 -0.043412 0.212589 0.976087 0.074152 0.021294 0.009572 -0.209944 -0.050293 -0.630774 0.018210 0.032127 0.000000 -35.290493 18.426499 -22.651436 -12.812935 18.454252 -22.446999 -18.932439 18.395181 -22.867747 -7.216213 62.332592 -48.838430
0.013000 0.009000 0.000000 -0.580099 0.434703 -0.392159 -0.218220 0.303411 -0.371664 -0.314817 0.632126 -0.397399 -0.183008 1.103935 -0.890657 1 1 1 0 0.014509 -0.046041 0.211900 0.976098 0.054007 -0.071853 0.050151 0.200601 -0.109637 -0.139199 0.007768 0.023073 0.000000 -35.597373 18.427467 -22.644522 -12.508554 18.453009 -22.456442 -18.622698 18.394993 -22.869001 -5.613112 64.488727 -49.781940
0.013000 0.009000 0.000000 -0.658112 0.475332 -0.397301 -0.193128 0.326035 -0.382522 -0.415124 0.543430 -0.385557 -0.101636 1.112348 -0.889493 1 1 1 0 0.014402 -0.046266 0.212721 0.975911 -0.024270 -0.019892 0.102278 0.251422 0.074969 0.381371 0.026305 0.000237 0.000000 -35.904164 18.428447 -22.637503 -12.204054 18.451776 -22.465780 -18.312942 18.394821 -22.870151 -3.946474 66.537087 -50.651137
0.013000 0.009000 0.000000 -0.650716 0.470614 -0.438368 -0.176648 0.288992 -0.426866 -0.328359 0.587909 -0.361983 -0.100613 1.116423 -0.860120 1 1 1 0 0.014829 -0.047162 0.212235 0.975967 0.052834 -0.064079 0.017322 -0.273628 0.026430 -0.554021 0.026944 0.008632 0.000000 -36.210864 18.429440 -22.630379 -11.899436 18.450554 -22.475012 -18.003171 18.394665 -22.871197 -2.220951 68.458089 -51.442785
0.013000 0.009000 0.000000 -0.630744 0.439921 -0.386831 -0.183978 0.344764 -0.428769 -0.319037 0.600008 -0.444923 -0.056489 1.185417 -0.852387 1 1 1 0 0.014779 -0.049111 0.212565 0.975800 -0.020975 0.052505 0.106551 0.151745 0.087580 0.268809 0.019062 0.014894 0.000000 -36.517472 18.430445 -22.623150 -11.594703 18.449342 -22.484139 -17.693387 18.394524 -22.872138 -0.441503 70.232908 -52.154381
0.013000 0.009000 0.000000 -0.621004 0.432615 -0.412361 -0.151426 0.326616 -0.417887 -0.338244 0.708833 -0.404154 -0.105130 1.145187 -0.876059 1 1 1 0 0.015313 -0.050160 0.212456 0.975762 -0.029261 -0.004150 0.072462 0.161237 0.087301 0.269032 0.005628 -0.000723 0.000000 -36.823986 18.431462 -22.615816 -11.289854 18.448140 -22.493159 -17.383591 18.394399 -22.872974 1.386630 71.843842 -52.784094
0.013000 0.009000 0.000000 -0.626812 0.417456 -0.431815 -0.193478 0.275011 -0.366625 -0.351167 0.675185 -0.443969 -0.007186 1.207685 -0.924695 1 1 1 0 0.016254 -0.050592 0.211713 0.975886 0.042764 0.027349 -0.026145 -0.348913 0.010306 -0.422553 0.019776 0.004662 0.000000 -37.130406 18.432492 -22.608376 -10.984892 18.446949 -22.502075 -17.073786 18.394289 -22.873706 3.257953 73.274639 -53.330693
0.013000 0.009000 0.000000 -0.661141 0.542247 -0.386617 -0.200307 0.298638 -0.412807 -0.383964 0.746145 -0.418501 0.021164 1.247562 -0.874951 1 1 1 0 0.017124 -0.051608 0.211747 0.975811 -0.023811 0.058135 0.077613 0.230525 0.107145 0.223372 0.012328 0.023831 0.000000 -37.436730 18.433534 -22.600831 -10.679818 18.445769 -22.510884 -16.763971 18.394195 -22.874333 5.166741 74.510776 -53.793437
0.013000 0.009000 0.000000 -0.607581 0.461719 -0.386911 -0.145995 0.289213 -0.377927 -0.254326 0.643604 -0.396183 0.092879 1.281042 -0.968616 1 1 1 0 0.018126 -0.051986 0.211334 0.975862 -0.006717 0.038306 0.073413 0.150200 0.133978 0.180627 0.031873 0.016384 0.000000 -37.742957 18.434588 -22.593181 -10.374633 18.444600 -22.519588 -16.454149 18.394117 -22.874856 7.107064 75.539687 -54.171974
0.013000 0.009000 0.000000 -0.651939 0.478479 -0.374917 -0.166570 0.334189 -0.346853 -0.268656 0.695144 -0.400667 0.079472 1.293963 -0.981654 1 1 1 0 0.019463 -0.052010 0.211043 0.975898 0.030384 0.025645 0.000012 -0.021574 0.012456 0.050012 0.019982 0.015771 0.000000 -38.049086 18.435654 -22.585426 -10.069338 18.443442 -22.528187 -16.144320 18.394054 -22.875274 9.072827 76.350928 -54.466221
0.013000 0.009000 0.000000 -0.610047 0.460977 -0.437974 -0.202600 0.325083 -0.449465 -0.300424 0.617244 -0.435631 0.107552 1.260676 -0.965598 1 1 1 0 0.020174 -0.052602 0.210697 0.975927 0.038957 0.032548 0.054718 0.270968 0.026419 0.104330 0.015316 0.035737 0.000000 -38.355114 18.436732 -22.577565 -9.763934 18.442296 -22.536680 -15.834487 18.394007 -22.875588 11.057792 76.936292 -54.676249
0.013000 0.009000 0.000000 -0.652299 0.525329 -0.452459 -0.103861 0.295543 -0.439419 -0.325052 0.648021 -0.396712 0.081036 1.305769 -0.957589 1 1 1 0 0.021323 -0.052516 0.209907 0.976077 -0.007084 0.026639 -0.045038 -0.424449 0.049475 -0.198158 0.023600 0.014091 0.000000 -38.661042 18.437822 -22.569599 -9.458423 18.441160 -22.545068 -15.524650 18.393976 -22.875797 13.055618 77.289879 -54.802190
0.013000 0.009000 0.000000 -0.647280 0.507489 -0.394318 -0.120712 0.318168 -0.428184 -0.288702 0.682918 -0.388534 0.151431 1.306728 -0.920770 1 1 1 0 0.022414 -0.053145 0.210002 0.975998 0.071285 0.037520 0.091072 0.236248 -0.007979 0.163176 0.022998 0.029094 0.000000 -38.966868 18.438923 -22.561527 -9.152806 18.440036 -22.553350 -15.214812 18.393960 -22.875901 15.059892 77.408136 -54.844156
0.013000 0.009000 0.000000 -0.686354 0.543882 -0.389241 -0.185308 0.307500 -0.415439 -0.290110 0.702327 -0.341674 0.204708 1.366108 -0.907793 1 1 1 0 0.023213 -0.053616 0.209846 0.975987 0.039503 0.069597 0.135136 0.383202 -0.031153 0.102801 0.011629 0.030027 0.000000 -39.272590 18.440036 -22.553350 -8.847084 18.438923 -22.561527 -14.904972 18.393960 -22.875901 17.064166 77.289879 -54.802190
0.013000 0.009000 0.000000 -0.650010 0.565006 -0.411775 -0.154496 0.341355 -0.469258 -0.259453 0.666395 -0.397066 0.247477 1.306659 -1.034615 1 1 1 0 0.024246 -0.053645 0.209107 0.976119 0.023903 0.036730 0.062443 -0.405594 -0.052741 -0.138453 0.027228 0.012427 0.000000 -39.578207 18.441160 -22.545068 -8.541258 18.437822 -22.569599 -14.595134 18.393976 -22.875797 19.061992 76.936292 -54.676249
0.013000 0.009000 0.000000 -0.670218 0.572536 -0.339633 -0.195446 0.343659 -0.451710 -0.280408 0.658681 -0.353023 0.276540 1.384858 -0.964324 1 1 1 0 0.025209 -0.054442 0.209120 0.976048 0.003050 0.026818 0.160845 0.323406 -0.043480 -0.071303 0.022120 0.009272 0.000000 -39.883718 18.442296 -22.536680 -8.235331 18.436732 -22.577565 -14.285297 18.394007 -22.875588 21.046957 76.350928 -54.466221
0.013000 0.009000 0.000000 -0.625252 0.537087 -0.409235 -0.164842 0.302804 -0.386355 -0.314558 0.724419 -0.354032 0.378013 1.315719 -0.895450 1 1 1 0 0.025548 -0.055284 0.208883 0.976042 0.017819 -0.015258 0.104494 0.271552 -0.006596 -0.119348 0.012988 0.014885 0.000000 -40.189122 18.443442 -22.528187 -7.929302 18.435654 -22.585426 -13.975464 18.394054 -22.875274 23.012719 75.539687 -54.171974
0.013000 0.009000 0.000000 -0.682253 0.605482 -0.380789 -0.184720 0.329245 -0.390731 -0.274719 0.702742 -0.384033 0.358825 1.267692 -0.959982 1 1 1 0 0.026155 -0.056078 0.208564 0.976049 -0.032232 0.038249 -0.371702 -0.215076 0.685086 -0.253226 0.020831 -0.008777 0.000000 -40.494417 18.444600 -22.519588 -7.623173 18.434588 -22.593181 -13.665635 18.394117 -22.874856 24.953043 74.510776 -53.793437
0.013000 0.009000 0.000000 -0.636736 0.530872 -0.370018 -0.182105 0.283242 -0.461765 -0.295727 0.693623 -0.352039 0.426319 1.307178 -0.986707 1 1 1 0 0.026902 -0.056791 0.208520 0.975997 0.015202 0.022495 0.143918 0.280749 0.069550 -0.193075 0.007453 0.027457 0.000000 -40.799602 18.445769 -22.510884 -7.316946 18.433534 -22.600831 -13.355813 18.394195 -22.874333 26.861830 73.274639 -53.330693
0.013000 0.009000 0.000000 -0.691143 0.572648 -0.358704 -0.150942 0.264727 -0.411890 -0.178228 0.717016 -0.443450 0.396572 1.278513 -0.931269 1 1 1 0 0.028183 -0.056602 0.207714 0.976144 0.081123 0.101836 0.006666 -0.368106 0.113271 0.296263 0.015068 0.012847 0.000000 -41.104676 18.446949 -22.502075 -7.010622 18.432492 -22.608376 -13.045998 18.394289 -22.873706 28.733154 71.843842 -52.784094
0.013000 0.009000 0.000000 -0.703448 0.562542 -0.405997 -0.078294 0.311527 -0.417529 -0.262206 0.727381 -0.315404 0.505313 1.219098 -0.978418 1 1 1 0 0.030700 -0.056279 0.207672 0.976096 -0.028945 0.122200 0.177031 0.340153 0.011350 -0.196266 0.016341 0.039352 0.000000 -41.409638 18.448140 -22.493159 -6.704202 18.431462 -22.615816 -12.736193 18.394399 -22.872974 30.561287 70.232908 -52.154381
0.013000 0.009000 0.000000 -0.659910 0.611056 -0.372674 -0.106376 0.290509 -0.413059 -0.275997 0.677465 -0.337100 0.530756 1.243234 -0.906203 1 1 1 0 0.032291 -0.055688 0.207276 0.976162 0.036601 0.073779 0.109674 0.343299 -0.041256 -0.189463 0.050541 0.002810 0.000000 -41.714487 18.449342 -22.484139 -6.397688 18.430445 -22.623150 -12.426397 18.394524 -22.872138 32.340735 68.458089 -51.442785
0.013000 0.009000 0.000000 -0.684124 0.610256 -0.443737 -0.116563 0.323224 -0.437715 -0.218787 0.717719 -0.368553 0.536963 1.194053 -0.844335 1 1 1 0 0.034515 -0.054923 0.206937 0.976201 0.036878 0.129511 0.127477 0.124883 -0.245803 -0.175957 0.012690 0.028274 0.000000 -42.019220 18.450554 -22.475012 -6.091080 18.429440 -22.630379 -12.116613 18.394665 -22.871197 34.066257 66.537087 -50.651137
0.013000 0.009000 0.000000 -0.720979 0.604305 -0.409190 -0.119399 0.332222 -0.468825 -0.187314 0.656247 -0.348896 0.546742 1.219361 -0.864487 1 1 1 0 0.035519 -0.054747 0.206393 0.976291 0.067533 0.087694 0.071759 0.375108 -0.178170 -0.185781 0.025192 0.003982 0.000000 -42.323838 18.451776 -22.465780 -5.784380 18.428447 -22.637503 -11.806842 18.394821 -22.870151 35.732896 64.488727 -49.781940
0.013000 0.009000 0.000000 -0.703813 0.679790 -0.422505 -0.120759 0.296118 -0.422590 -0.242155 0.632038 -0.366520 0.595112 1.219867 -0.921124 1 1 1 0 0.036400 -0.054295 0.205675 0.976435 -0.001843 -0.082989 0.057842 -0.059723 -0.281195 0.282018 0.012252 0.002867 0.000000 -42.628338 18.453009 -22.456442 -5.477589 18.427467 -22.644522 -11.497086 18.394993 -22.869001 37.335997 62.332592 -48.838430
0.013000 0.009000 0.000000 -0.776866 0.672512 -0.426513 -0.112157 0.287368 -0.426836 -0.186712 0.670300 -0.353427 0.627962 1.056178 -0.890061 1 1 1 0 0.037665 -0.054685 0.205578 0.976385 0.077186 0.112068 0.147062 0.370991 -0.053659 -0.350386 0.006864 0.013162 0.000000 -42.932719 18.454252 -22.446999 -5.170709 18.426499 -22.651436 -11.187345 18.395181 -22.867747 38.871230 60.088649 -47.824610
0.013000 0.009000 0.000000 -0.657800 0.694217 -0.415056 -0.125869 0.278889 -0.443254 -0.236879 0.663850 -0.334215 0.639867 1.040364 -0.872647 1 1 1 0 0.038366 -0.054824 0.205335 0.976402 -0.020506 0.071541 0.062963 0.301429 -0.044400 -0.356732 0.007645 0.016294 0.000000 -43.236981 18.455505 -22.437450 -4.863740 18.425544 -22.658244 -10.877622 18.395384 -22.866387 40.334610 57.776881 -46.745258
0.013000 0.009000 0.000000 -0.764384 0.667953 -0.355590 -0.085646 0.303347 -0.387624 -0.182567 0.688725 -0.366701 0.735326 1.034351 -0.886866 1 1 1 0 0.040366 -0.055051 0.205063 0.976365 0.155522 0.053973 0.095971 0.072429 -0.189266 -0.353551 0.013719 0.003717 0.000000 -43.541122 18.456768 -22.427795 -4.556685 18.424602 -22.664947 -10.567917 18.395603 -22.864924 41.722513 55.416945 -45.605918
0.013000 0.009000 0.000000 -0.727175 0.718053 -0.338196 -0.091014 0.340838 -0.472833 -0.189288 0.706461 -0.317408 0.668223 1.060172 -0.870742 1 1 1 1 0.041290 -0.055090 0.204537 0.976435 -0.037401 0.070122 0.051545 0.312009 -0.236056 -0.008207 0.034104 0.021075 0.000000 -43.845141 18.458041 -22.418035 -4.249544 18.423673 -22.671545 -10.258232 18.395837 -22.863355 43.031693 53.027872 -44.412870
0.013000 0.009000 0.000000 -0.707349 0.691324 -0.388236 -0.107047 0.298073 -0.422342 -0.199597 0.641032 -0.421577 0.674146 0.949836 -0.820225 1 1 1 1 0.039515 -0.053028 0.202247 0.977099 -0.086687 -0.039724 -0.086973 -0.938235 -0.287582 1.722129 -0.012566 0.007169 0.000000 -44.149036 18.459324 -22.408169 -3.942319 18.422756 -22.678039 -9.948568 18.396087 -22.861682 44.259294 50.627823 -43.173084
0.013000 0.009000 0.000000 -0.681923 0.640768 -0.384613 -0.060791 0.315834 -0.411169 -0.265123 0.620134 -0.306918 0.757213 0.879012 -0.774263 1 1 1 1 0.037264 -0.049379 0.200089 0.977823 -0.097966 0.106539 0.033965 0.699581 -0.057108 -0.830748 -0.007490 -0.005607 0.000000 -44.452806 18.460616 -22.398197 -3.635011 18.421853 -22.684426 -9.638926 18.396352 -22.859905 45.402869 48.233916 -41.894164
0.013000 0.009000 0.000000 -0.734556 0.584697 -0.326958 -0.090408 0.277678 -0.409396 -0.243365 0.653428 -0.352704 0.753744 0.838866 -0.779680 1 1 1 1 0.035199 -0.046351 0.198750 0.978320 -0.092152 0.097348 0.051621 0.567334 0.131535 -0.923889 -0.009662 0.015338 0.000000 -44.756451 18.461918 -22.388119 -3.327621 18.420963 -22.690709 -9.329309 18.396632 -22.858023 46.460390 45.862102 -40.584284
0.013000 0.009000 0.000000 -0.675666 0.613747 -0.366284 -0.022623 0.303553 -0.412993 -0.205576 0.641460 -0.380990 0.839273 0.782803 -0.743681 1 1 1 1 0.032283 -0.044500 0.197456 0.978769 -0.284447 0.016494 -0.449290 -0.129390 0.062878 -0.006018 0.015679 0.006605 0.000000 -45.059969 18.463229 -22.377935 -3.020151 18.420086 -22.696887 -9.019717 18.396929 -22.856036 47.430261 43.527106 -39.252119
0.013000 0.009000 0.000000 -0.674731 0.583658 -0.437470 -0.118024 0.328571 -0.453284 -0.204077 0.628332 -0.361977 0.779257 0.812985 -0.692524 1 1 1 1 0.029771 -0.042349 0.195965 0.979244 -0.069896 0.053497 0.073025 0.310550 -0.204558 -0.943034 0.007986 0.001771 0.000000 -45.363358 18.464550 -22.367646 -2.712602 18.419223 -22.702960 -8.710152 18.397240 -22.853945 48.311334 41.242424 -37.906772
0.013000 0.009000 0.000000 -0.715250 0.601534 -0.310938 -0.022884 0.280809 -0.423773 -0.097599 0.623680 -0.399866 0.826152 0.828961 -0.672814 1 1 1 1 0.028065 -0.039487 0.195018 0.979602 -0.171018 0.058922 -0.038332 -0.638373 0.205938 1.388706 0.001371 -0.002091 0.000000 -45.666618 18.465879 -22.357251 -2.404975 18.418373 -22.708928 -8.400615 18.397567 -22.851749 49.102922 39.020354 -36.557694
0.013000 0.009000 0.000000 -0.665898 0.535243 -0.349970 -0.042787 0.382449 -0.403924 -0.178662 0.560517 -0.308357 0.820065 0.691505 -0.661981 1 1 1 1 0.025592 -0.036792 0.192890 0.980196 -0.120642 0.079948 -0.083268 -0.579266 -0.001445 0.955534 -0.005085 0.010263 0.000000 -45.969747 18.467218 -22.346749 -2.097272 18.417536 -22.714791 -8.091107 18.397909 -22.849449 49.804813 36.872057 -35.214609
0.013000 0.009000 0.000000 -0.680014 0.486342 -0.271100 -0.027394 0.271218 -0.428238 -0.160951 0.513902 -0.264384 0.844299 0.696213 -0.648088 1 1 1 1 0.023564 -0.029886 0.190312 0.980986 -0.175411 0.198725 0.011882 0.230647 -0.043309 -0.774939 0.017272 -0.002981 0.000000 -46.272744 18.468565 -22.336142 -1.789493 18.416713 -22.720549 -7.781630 18.398266 -22.847044 50.417284 34.807645 -33.887436
0.013000 0.009000 0.000000 -0.694099 0.611984 -0.394118 -0.017352 0.380354 -0.396229 -0.202522 0.539900 -0.351527 0.809753 0.678612 -0.549464 1 1 1 1 0.022511 -0.025401 0.188474 0.981492 -0.161500 0.103068 -0.048513 0.019711 -0.263469 0.890090 0.003741 0.012451 0.000000 -46.575608 18.469922 -22.325429 -1.481641 18.415904 -22.726201 -7.472185 18.398639 -22.844534 50.941122 32.836272 -32.586202
0.013000 0.009000 0.000000 -0.689087 0.557325 -0.316456 -0.032377 0.348772 -0.450790 -0.181764 0.506018 -0.308128 0.883970 0.634770 -0.517227 1 1 1 1 0.019913 -0.020959 0.186424 0.982044 -0.069057 0.120257 -0.007278 0.308477 -0.255817 -0.772705 0.005237 0.005680 0.000000 -46.878338 18.471286 -22.314610 -1.173716 18.415108 -22.731749 -7.162774 18.399027 -22.841920 51.377638 30.966230 -31.320956
0.013000 0.009000 0.000000 -0.691866 0.464276 -0.315388 -0.018170 0.297378 -0.419826 -0.133888 0.544666 -0.330117 0.798952 0.574324 -0.610502 1 1 1 1 0.017275 -0.018517 0.185058 0.982401 -0.016922 0.058924 0.044519 0.129076 -0.019360 -0.836284 0.019088 0.003058 0.000000 -47.180933 18.472659 -22.303684 -0.865721 18.414326 -22.737192 -6.853397 18.399431 -22.839201 51.728690 29.205038 -30.101684
0.013000 0.009000 0.000000 -0.638551 0.438461 -0.330229 -0.108472 0.312954 -0.402204 -0.145940 0.505563 -0.318262 0.835936 0.510002 -0.555996 1 1 1 1 0.014997 -0.015789 0.184261 0.982636 -0.064128 -0.062466 0.022018 -0.101970 0.113780 -0.418770 0.015196 -0.013275 0.000000 -47.483390 18.474041 -22.292653 -0.557655 18.413557 -22.742530 -6.544057 18.399849 -22.836377 51.996701 27.559525 -28.938213
0.013000 0.009000 0.000000 -0.674147 0.498182 -0.276844 -0.002064 0.388093 -0.404314 -0.138118 0.420056 -0.386884 0.779248 0.483975 -0.469271 1 1 1 1 0.012482 -0.014559 0.183185 0.982891 -0.040693 0.039782 0.039497 0.018539 -0.041777 -0.845174 0.012671 0.012604 0.000000 -47.785710 18.475431 -22.281516 -0.249521 18.412803 -22.747764 -6.234755 18.400282 -22.833449 52.184685 26.035896 -27.840109
0.013000 0.009000 0.000000 -0.698168 0.457955 -0.334337 -0.018221 0.363421 -0.412383 -0.132485 0.451462 -0.317826 0.792120 0.539522 -0.480466 1 1 1 1 0.011205 -0.012464 0.182306 0.983099 -0.117633 0.040055 -0.025698 -0.087008 0.233736 1.110722 0.014427 0.015699 0.000000 -48.087891 18.476829 -22.270272 0.058680 18.412063 -22.752892 -5.925491 18.400731 -22.830416 52.296271 24.639789 -26.816580
0.013000 0.009000 0.000000 -0.735009 0.406473 -0.326256 -0.017515 0.386309 -0.430000 -0.173046 0.439486 -0.344265 0.913130 0.510053 -0.461835 1 1 1 1 0.008845 -0.010354 0.180867 0.983413 -0.052580 0.022316 0.041433 0.080215 -0.213138 -0.627876 -0.009173 0.023476 0.000000 -48.389932 18.478234 -22.258923 0.366947 18.411336 -22.757915 -5.616268 18.401195 -22.827278 52.335726 23.376309 -25.876366
0.013000 0.009000 0.000000 -0.715566 0.436781 -0.306789 -0.060232 0.374604 -0.439615 -0.129245 0.383676 -0.355397 0.875584 0.486201 -0.393606 1 1 1 1 0.007097 -0.008526 0.179512 0.983693 -0.085135 0.054144 0.048026 0.039304 -0.137471 -0.769084 -0.015631 0.011725 0.000000 -48.691831 18.479648 -22.247467 0.675279 18.410624 -22.762834 -5.307086 18.401674 -22.824036 52.307989 22.250056 -25.027633
0.013000 0.009000 0.000000 -0.770542 0.443522 -0.271566 0.035277 0.369818 -0.384354 -0.133070 0.426864 -0.385349 0.892823 0.408476 -0.520902 1 1 1 1 0.004559 -0.006941 0.177575 0.984072 -0.094776 -0.007002 -0.001853 0.100152 0.275442 0.423452 0.001143 0.007694 0.000000 -48.993588 18.481069 -22.235905 0.983674 18.409926 -22.767647 -4.997947 18.402167 -22.820689 52.218692 21.265135 -24.277859
0.013000 0.009000 0.000000 -0.778619 0.397832 -0.309194 -0.039063 0.423256 -0.386242 -0.090282 0.347219 -0.346446 0.899754 0.396578 -0.399902 1 1 1 1 0.004307 -0.006715 0.177808 0.984033 0.001838 0.007678 0.064040 0.179949 -0.090629 -0.454160 0.001143 0.007694 0.000000 -49.295201 18.482497 -22.224237 1.292131 18.409242 -22.772356 -4.688853 18.402676 -22.817237 52.074196 20.425155 -23.633734
0.013000 0.009000 0.000000 -0.770328 0.412309 -0.288409 0.017020 0.323724 -0.430552 -0.079062 0.412349 -0.322193 0.831841 0.367745 -0.436852 1 1 1 1 0.003291 -0.006413 0.177386 0.984115 -0.036023 0.004440 0.000273 0.045102 0.192922 0.588907 0.006374 0.019175 0.000000 -49.596669 18.483933 -22.212462 1.600648 18.408573 -22.776960 -4.379805 18.403199 -22.813681 51.881620 19.733224 -23.101049
0.013000 0.009000 0.000000 -0.780923 0.364583 -0.338740 -0.022560 0.348632 -0.407102 -0.065624 0.371699 -0.416571 0.885168 0.381935 -0.422396 1 1 1 1 0.001987 -0.005552 0.176794 0.984230 0.001312 0.041279 -0.103904 -0.433427 -0.514979 -0.405115 0.008509 0.016467 0.000000 -49.897991 18.485377 -22.200582 1.909224 18.407917 -22.781459 -4.070803 18.403738 -22.810020 51.648868 19.191934 -22.684608
0.013000 0.009000 0.000000 -0.822958 0.383242 -0.359313 0.037411 0.399597 -0.394272 -0.136967 0.396185 -0.341307 0.901510 0.373642 -0.428327 1 1 1 1 0.001247 -0.005170 0.175821 0.984408 -0.013983 -0.050270 -0.024964 -0.284109 -0.446136 -0.276618 -0.001420 0.012591 0.000000 -50.199166 18.486827 -22.188595 2.217858 18.407277 -22.785854 -3.761850 18.404291 -22.806254 51.384664 18.803343 -22.388143
0.013000 0.009000 0.000000 -0.789144 0.369907 -0.332203 0.043407 0.325886 -0.435271 -0.080896 0.341571 -0.314095 0.913334 0.393414 -0.431436 1 1 1 1 0.000799 -0.005058 0.175384 0.984487 0.024790 -0.015056 0.002839 0.364018 0.371323 0.314521 0.008060 0.027716 0.000000 -50.500193 18.488284 -22.176501 2.526549 18.406650 -22.790143 -3.452947 18.404859 -22.802384 51.098581 18.568964 -22.214242
0.013000 0.009000 0.000000 -0.852988 0.318014 -0.374824 0.029383 0.383254 -0.344178 -0.043381 0.391441 -0.336994 0.848318 0.381413 -0.329250 1 1 1 1 0.000496 -0.004893 0.174857 0.984582 -0.038979 -0.002159 0.072675 0.065151 -0.177362 -0.196309 0.029204 0.018672 0.000000 -50.801070 18.489748 -22.164302 2.835295 18.406039 -22.794328 -3.144095 18.405441 -22.798408 50.801070 18.489748 -22.164302
0.013000 0.009000 0.000000 -0.827637 0.371238 -0.378543 0.035827 0.369339 -0.376801 0.023015 0.452929 -0.327662 0.835387 0.398074 -0.409132 1 1 1 1 0.000201 -0.004625 0.174497 0.984647 0.014668 0.023358 -0.040098 -0.142363 -0.149388 -0.133850 0.017488 0.018229 0.000000 -51.098581 18.568964 -22.214242 3.144095 18.405441 -22.798408 -2.835295 18.406039 -22.794328 50.801070 18.489748 -22.164302
0.013000 0.009000 0.000000 -0.850581 0.299657 -0.331568 -0.007048 0.362801 -0.338591 -0.092100 0.359895 -0.383049 0.841342 0.361939 -0.362434 1 1 1 1 0.000047 -0.004469 0.174405 0.984664 0.009178 -0.076262 0.042910 0.316448 0.267411 -0.007503 0.017488 0.018229 0.000000 -51.384664 18.803343 -22.388143 3.452947 18.404859 -22.802384 -2.526549 18.406650 -22.790143 50.500193 18.488284 -22.176501
